patterns,Supp X,Supp Y,Supp Z
(1+2+3+8+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.05,0.66
(0+3+4+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.05,0.66
(0+3+4+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(0+2+7+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.05,0.66
(0+2+7+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(3+6-)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.05,0.66
(3+6-)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(3+6-)(4+5-)(0+2+3+),0.4,0.05,0.66
(3+6-)(7+9+),0.4,0.06,0.66
(1+3+6+8+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.06,0.66
(1+3+6+8+)(6+7+8+9+),0.4,0.05,0.66
(2+3+4+6+)(1+2+3+7+8+),0.4,0.06,0.66
(2+3+4+6+)(6+7+8+9+),0.4,0.05,0.66
(2+9-)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.05,0.66
(2+9-)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(2+9-)(4+5-)(0+2+3+),0.4,0.05,0.66
(2+9-)(7+9+),0.4,0.06,0.66
(3+6+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.06,0.66
(3+6+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(3+6+)(4+5-)(0+2+3+),0.4,0.05,0.66
(3+6+)(7+9+),0.4,0.06,0.66
(2+3+7+8+9+),0.9,0.11,0.68
(2+9+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.06,0.66
(2+9+)(3+5+),0.4,0.05,0.66
(2+9+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(2+9+)(4+5-)(0+2+3+),0.4,0.05,0.66
(2+9+)(7+9+),0.4,0.06,0.66
(2+3+7+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.06,0.66
(2+3+7+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(3+4+8+9+)(6+7+8+9+),0.4,0.11,0.67
(3+4+8+9+)(1+2+3+7+8+),0.4,0.08,0.67
(1+2+4+6+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.05,0.66
(2+6+7+8+)(1+2+3+7+8+),0.4,0.09,0.67
(2+6+7+8+)(6+7+8+9+),0.4,0.06,0.66
(2+3+8+9+)(1+2+3+7+8+),0.4,0.08,0.67
(2+3+8+9+)(6+7+8+9+),0.4,0.06,0.66
(2+8+9+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.05,0.66
(2+8+9+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(0+3+5+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.05,0.66
(0+3+5+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(3+7+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.06,0.66
(3+7+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(3+7+)(4+5-)(0+2+3+),0.4,0.05,0.66
(3+7+)(7+9+),0.4,0.06,0.66
(2+3+4+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.06,0.66
(2+3+4+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(0+1+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.06,0.66
(0+1+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(0+1+)(0+3+5+),0.4,0.1,0.67
(0+1+)(0+1+3+),0.4,0.07,0.66
(0+1+)(0+7-),0.4,0.06,0.66
(0+1+)(4+5-)(0+2+3+),0.4,0.05,0.66
(0+1+)(7+9+),0.4,0.06,0.66
(2+7+8+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.06,0.66
(2+7+8+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(1+2+4+7+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.05,0.66
(2+7+9+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.06,0.66
(2+7+9+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(4+5-)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.05,0.66
(4+5-)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(4+5-)(0+2+3+),0.5,0.05,0.67
(0+2+5+)(6+7+8+9+),0.4,0.07,0.66
(0+2+5+)(0+3+5+),0.4,0.06,0.66
(2+3+4+7+8+9+),0.9,0.11,0.68
(3+8+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.08,0.66
(3+8+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(3+8+)(4+5-)(0+2+3+),0.4,0.05,0.66
(3+8+)(7+9+),0.4,0.06,0.66
(3+4+9+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.06,0.66
(3+4+9+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(8+9+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.06,0.66
(8+9+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(8+9+)(0+2+3+),0.5,0.05,0.67
(2+3+4+8+)(1+2+3+7+8+),0.4,0.09,0.67
(2+3+4+8+)(6+7+8+9+),0.4,0.07,0.66
(2+4+6+7+)(1+2+3+7+8+),0.4,0.06,0.66
(2+4+6+7+)(6+7+8+9+),0.4,0.05,0.66
(0+2+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.06,0.66
(0+2+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(0+2+)(0+3+5+),0.4,0.1,0.67
(0+2+)(0+1+3+),0.4,0.07,0.66
(0+2+)(0+7-),0.4,0.06,0.66
(0+2+)(4+5-)(0+2+3+),0.4,0.05,0.66
(0+2+)(7+9+),0.4,0.06,0.66
(2+7+8+9+)(1+2+3+7+8+),0.4,0.08,0.67
(2+7+8+9+)(6+7+8+9+),0.4,0.06,0.66
(6+7+8+9+)(1+2+3+7+8+),0.4,0.06,0.66
(3+4+7+8+9+),0.9,0.11,0.68
(4+6+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.06,0.66
(4+6+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(4+6+)(7+9+),0.4,0.06,0.66
(4+6+)(0+2+3+),0.5,0.06,0.67
(4+6-)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.05,0.66
(4+6-)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(4+6-)(7+9+),0.4,0.06,0.66
(4+6-)(0+2+3+),0.5,0.06,0.67
(1+6+7+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.06,0.66
(1+6+7+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(1+6+8+9+),0.5,0.06,0.67
(1+3+6+7+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.06,0.66
(1+3+6+7+)(6+7+8+9+),0.4,0.05,0.66
(2+3+4+7+)(1+2+3+7+8+),0.4,0.1,0.67
(2+3+4+7+)(6+7+8+9+),0.4,0.07,0.66
(1+2+3+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.06,0.66
(1+2+3+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(3+9+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.06,0.66
(3+9+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(3+9+)(4+5-)(0+2+3+),0.4,0.05,0.66
(3+9+)(7+9+),0.4,0.06,0.66
(3+4+8+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.06,0.66
(3+4+8+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(0+3+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.06,0.66
(0+3+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(0+3+)(0+3+5+),0.4,0.1,0.67
(0+3+)(0+1+3+),0.4,0.07,0.66
(0+3+)(0+7-),0.4,0.06,0.66
(0+3+)(4+5-)(0+2+3+),0.4,0.05,0.66
(0+3+)(7+9+),0.4,0.06,0.66
(6+7+9+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.05,0.66
(6+7+9+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(1+2+3+6+7+)(1+2+3+7+8+),0.4,0.08,0.67
(3+4+7+9+)(6+7+8+9+),0.4,0.08,0.66
(3+4+7+9+)(1+2+3+7+8+),0.4,0.06,0.66
(4+7+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.06,0.66
(4+7+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(4+7+)(7+9+),0.4,0.06,0.66
(4+7+)(0+2+3+),0.5,0.06,0.67
(4+7-)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.05,0.66
(4+7-)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(4+7-)(7+9+),0.4,0.06,0.66
(4+7-)(0+2+3+),0.5,0.06,0.67
(1+2+7+8+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.05,0.66
(1+6+8+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.06,0.66
(1+6+8+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(0+3+8+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.05,0.66
(0+3+8+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(1+2+4+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.05,0.66
(1+2+4+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(0+4+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.05,0.66
(0+4+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(0+4+)(0+3+5+),0.4,0.1,0.67
(0+4+)(0+1+3+),0.4,0.07,0.66
(0+4+)(0+7-),0.4,0.06,0.66
(0+4+)(4+5-)(0+2+3+),0.4,0.05,0.66
(0+4+)(7+9+),0.4,0.06,0.66
(3+4+7+8+)(6+7+8+9+),0.4,0.09,0.67
(3+4+7+8+)(1+2+3+7+8+),0.4,0.07,0.66
(1+2+3+4+)(1+2+3+8+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.05,0.66
(4+8+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.06,0.66
(4+8+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(4+8+)(7+9+),0.4,0.06,0.66
(4+8+)(0+2+3+),0.5,0.06,0.67
(1+2+4+6+7+),0.7,0.08,0.68
(1+6+9+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.05,0.66
(1+6+9+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(3+6+8+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.06,0.66
(3+6+8+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(2+3+4+9+)(1+2+3+7+8+),0.4,0.08,0.67
(2+3+4+9+)(6+7+8+9+),0.4,0.06,0.66
(1+2+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.06,0.66
(1+2+)(3+5+)(0+2+3+),0.4,0.05,0.66
(1+2+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(1+2+)(0+3+5+),0.4,0.1,0.67
(1+2+)(0+1+3+),0.4,0.07,0.66
(1+2+)(4+5-)(0+2+3+),0.4,0.06,0.66
(1+2+)(7+9+),0.4,0.06,0.66
(0+5+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.06,0.66
(0+5+)(3+5+)(0+2+3+),0.4,0.05,0.66
(0+5+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(0+5+)(0+3+5+),0.4,0.1,0.67
(0+5+)(0+1+3+),0.4,0.07,0.66
(0+5+)(0+7-),0.4,0.06,0.66
(0+5+)(4+5-)(0+2+3+),0.4,0.05,0.66
(0+5+)(7+9+),0.4,0.06,0.66
(2+6+7+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.06,0.66
(2+6+7+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(4+9+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.07,0.66
(4+9+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(4+9+)(7+9+),0.4,0.06,0.66
(4+9+)(0+2+3+),0.5,0.06,0.67
(5+6+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.05,0.66
(5+6+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(5+6+)(7+9+),0.4,0.06,0.66
(5+6+)(0+2+3+),0.5,0.06,0.67
(5+6-),0.7,0.07,0.68
(1+2+6+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.06,0.66
(1+2+6+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(1+3+6+7+8+),1.0,0.11,0.69
(3+6+7+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.05,0.66
(3+6+7+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(1+4+6+9+)(1+2+3+7+8+),0.4,0.09,0.67
(1+4+6+9+)(6+7+8+9+),0.4,0.06,0.66
(1+2+3+6+8+)(1+2+3+7+8+),0.4,0.08,0.67
(0+6-)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.05,0.66
(0+6-)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(0+6-)(0+1+3+),0.4,0.1,0.67
(0+6-)(4+5-),0.4,0.07,0.66
(0+6-)(0+2+3+),0.4,0.06,0.66
(1+3+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.06,0.66
(1+3+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(1+3+)(0+3+5+),0.4,0.1,0.67
(1+3+)(0+1+3+),0.4,0.07,0.66
(1+3+)(4+5-)(0+2+3+),0.4,0.06,0.66
(1+3+)(7+9+),0.4,0.06,0.66
(0+6+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.05,0.66
(0+6+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(0+6+)(0+3+5+),0.4,0.1,0.67
(0+6+)(0+1+3+),0.4,0.07,0.66
(0+6+)(0+7-),0.4,0.06,0.66
(0+6+)(4+5-)(0+2+3+),0.4,0.05,0.66
(0+6+)(7+9+),0.4,0.06,0.66
(6+8+9+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.05,0.66
(6+8+9+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(2+6+8+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.05,0.66
(2+6+8+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(4+7+8+9+)(6+7+8+9+),0.4,0.08,0.66
(4+7+8+9+)(1+2+3+7+8+),0.4,0.06,0.66
(1+2+3+6+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.05,0.66
(1+2+3+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(5+7+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.05,0.66
(5+7+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(5+7+)(7+9+),0.4,0.06,0.66
(5+7+)(0+2+3+),0.5,0.06,0.67
(1+2+3+7+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.05,0.66
(1+2+3+7+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(5+7-)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.05,0.66
(5+7-)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(1+7+8+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.05,0.66
(1+7+8+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(1+2+7+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.06,0.66
(1+2+7+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(1+3+4+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.05,0.66
(1+3+4+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+2+3+7+8+),0.4,0.05,0.66
(0+)(1+)(6+)(1+6+),0.4,0.35,0.68
(0+)(1+)(3+)(6+)(8+),0.4,0.39,0.68
(0+)(3+5+)(0+2+3+),0.4,0.05,0.66
(0+)(3+4+6+)(1+2+3+8+)(1+3+4+6+)(1+3+7+8+)(1+2+3+7+8+),0.4,0.05,0.66
(0+)(2+5+),0.4,0.18,0.67
(0+)(0+3+5+),0.4,0.13,0.67
(0+)(0+1+3+),0.4,0.19,0.67
(0+)(0+7-),0.4,0.11,0.67
(0+)(4+5-)(0+2+3+),0.4,0.07,0.66
(0+)(7+9+),0.4,0.07,0.66
(1+3+7+8+)(1+2+3+7+8+),0.4,0.08,0.67
(1+3+7+8+)(6+7+8+9+),0.4,0.06,0.66
