patterns,Supp X,Supp Y,Supp Z
(1+2+)(0+1+6+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.44,0.07,0.67
(0+5+)(3+5+),0.44,0.09,0.67
(0+5+)(0+4+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.44,0.07,0.67
(0+5+)(2+8+9+)(2+7+8+9+),0.44,0.06,0.67
(0+5+)(0+9-),0.44,0.05,0.67
(0+5+)(0+6+)(0+1+6+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.44,0.07,0.67
(2+6+7+)(2+8+9+)(2+7+8+9+),0.44,0.08,0.67
(2+6+7+)(4+6+9+)(1+4+6+9+),0.56,0.09,0.67
(2+6+7+9+),0.44,0.05,0.67
(4+9+)(0+4+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.44,0.07,0.67
(4+9+)(2+8+9+)(2+7+8+9+),0.44,0.06,0.67
(4+9+)(0+1+6+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.44,0.07,0.67
(5+6+)(0+4+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.44,0.07,0.67
(5+6+)(2+8+9+)(2+7+8+9+),0.44,0.06,0.67
(5+6+)(0+1+6+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.44,0.07,0.67
(1+2+6+)(2+8+9+)(2+7+8+9+),0.44,0.08,0.67
(1+2+6+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.56,0.09,0.67
(1+3+6+7+8+),0.89,0.1,0.68
(3+6+7+)(4+6+9+)(1+4+6+9+),0.56,0.09,0.67
(3+6+7+)(2+7+8+9+),0.44,0.07,0.67
(1+4+6+9+)(2+7+8+9+),0.44,0.1,0.67
(1+2+3+6+8+),0.89,0.1,0.68
(0+6-),0.67,0.07,0.67
(1+3+)(3+5+),0.44,0.15,0.67
(1+3+)(0+4+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.44,0.07,0.67
(1+3+)(2+8+9+)(2+7+8+9+),0.44,0.06,0.67
(1+3+)(0+1+6+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.44,0.07,0.67
(0+6+)(3+5+),0.44,0.08,0.67
(0+6+)(0+4+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.44,0.07,0.67
(0+6+)(2+8+9+)(2+7+8+9+),0.44,0.06,0.67
(0+6+)(0+9-),0.44,0.05,0.67
(0+6+)(0+1+6+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.44,0.07,0.67
(6+8+9+)(2+7+8+9+),0.44,0.1,0.67
(6+8+9+)(1+4+6+9+),0.56,0.09,0.67
(1+3+4+8+9+),0.56,0.06,0.67
(2+6+8+)(2+8+9+)(2+7+8+9+),0.44,0.06,0.67
(2+6+8+)(4+6+9+)(1+4+6+9+),0.56,0.08,0.67
(4+7+8+9+),0.89,0.1,0.68
(1+2+3+6+)(1+4+6+9+),0.56,0.1,0.67
(1+2+3+6+)(2+7+8+9+),0.44,0.08,0.67
(5+7+)(0+4+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.44,0.07,0.67
(5+7+)(2+8+9+)(2+7+8+9+),0.44,0.06,0.67
(5+7+)(0+1+6+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.44,0.07,0.67
(1+2+3+7+)(1+4+6+9+),0.56,0.1,0.67
(1+2+3+7+)(2+7+8+9+),0.44,0.08,0.67
(1+7+8+)(2+8+9+)(2+7+8+9+),0.44,0.06,0.67
(1+7+8+)(4+6+9+)(1+4+6+9+),0.56,0.08,0.67
(1+2+7+)(2+8+9+)(2+7+8+9+),0.44,0.08,0.67
(1+2+7+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.56,0.09,0.67
(1+3+4+)(2+8+9+)(2+7+8+9+),0.44,0.08,0.67
(1+3+4+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.56,0.09,0.67
(0+)(3+5+),0.44,0.11,0.67
(0+)(0+4+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.44,0.07,0.67
(0+)(0+9-),0.44,0.05,0.67
(0+)(9+)(2+8+9+)(2+7+8+9+),0.44,0.1,0.67
(0+)(0+6+)(0+1+6+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.44,0.07,0.67
(1+3+7+8+)(1+4+6+9+),0.56,0.09,0.67
(1+3+7+8+)(2+7+8+9+),0.44,0.07,0.67
