patterns,Supp X,Supp Y,Supp Z
(3+6+7+),0.5,0.05,0.67
(1+4+6+9+)(2+3+4+7+),0.5,0.09,0.67
(0+6-)(0+7-)(0+8+)(1+5-),0.5,0.06,0.67
(0+6-)(3+9-),0.5,0.06,0.67
(0+6-)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(0+6-)(2+4-)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(1+3+)(3+9-),0.5,0.15,0.67
(1+3+)(1+5-),0.5,0.1,0.67
(1+3+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(1+3+)(2+4-)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(0+6+)(0+7-)(0+8+)(1+5-),0.5,0.06,0.67
(0+6+)(3+9-),0.5,0.06,0.67
(0+6+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(0+6+)(2+4-)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(6+8+9+)(2+3+4+7+),0.5,0.09,0.67
(1+2+3+6+),0.5,0.05,0.67
(5+7+)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(5+7+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(1+2+3+7+),0.5,0.05,0.67
(0+2+5+7+)(2+3+4+7+),0.5,0.09,0.67
(1+2+7+)(2+4-7+)(5+6+8+),0.5,0.07,0.67
(1+2+7+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(1+3+4+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(0+)(1+)(0+3+)(0+7-)(0+8+)(1+5-),0.5,0.07,0.67
(0+)(1+)(0+3+)(3+9-),0.5,0.06,0.67
(0+)(1+)(0+3+)(0+5+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(0+)(1+)(0+3+)(2+4-)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
